N_eff,eta,eta_fraction,t,I,q,phase
60000.0,100.0,0.0016666666666666668,171.79020099874475,6.7198072558380355,0.323,post-control
60000.0,100.0,0.0016666666666666668,171.86037673444685,6.689148649049376,0.323,post-control
60000.0,100.0,0.0016666666666666668,171.93055247014897,6.658490042260705,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.00072820585106,6.627831435472046,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.07090394155315,6.597172828683387,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.14107967725528,6.566514221894716,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.21125541295737,6.5358556151060565,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.28143114865946,6.505197008317397,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.35160688436156,6.474538401528738,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.35788212640654,6.471796853094143,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.42178262006368,6.4455928347371225,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.49195835576577,6.4168154941985405,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.56213409146787,6.388038153659958,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.63230982716996,6.359260813121377,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.70248556287208,6.330483472582784,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.77266129857418,6.301706132044202,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.84283703427627,6.2729287915056196,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.9130127699784,6.244151450967026,0.323,post-control
60000.0,100.0,0.0016666666666666668,172.9831885056805,6.215374110428445,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.05336424138258,6.186596769889863,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.12353997708468,6.157819429351281,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.1937157127868,6.129042088812687,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.2638914484889,6.100264748274106,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.33406718419099,6.071487407735524,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.35788212640654,6.061721486577919,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.40424291989308,6.043881209556066,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.4744186555952,6.0168766121153086,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.5445943912973,5.989872014674561,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.6147701269994,5.962867417233815,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.6849458627015,5.935862819793057,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.7551215984036,5.90885822235231,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.8252973341057,5.881853624911563,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.8954730698078,5.8548490274708165,0.323,post-control
60000.0,100.0,0.0016666666666666668,173.96564880550991,5.8278444300300585,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.035824541212,5.800839832589312,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.1060002769141,5.773835235148566,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.17617601261622,5.7468306377078076,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.24635174831832,5.71982604026706,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.3165274840204,5.692821442826314,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.35788212640654,5.6769076022549205,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.3867032197225,5.666502564974825,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.45687895542463,5.64116760845067,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.52705469112672,5.615832651926524,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.59723042682882,5.590497695402378,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.6674061625309,5.565162738878232,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.73758189823303,5.5398277823540765,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.80775763393513,5.514492825829931,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.87793336963722,5.489157869305786,0.323,post-control
60000.0,100.0,0.0016666666666666668,174.94810910533934,5.46382291278163,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.01828484104144,5.438487956257484,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.08846057674353,5.413152999733339,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.15863631244562,5.387818043209194,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.22881204814774,5.362483086685038,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.29898778384984,5.337148130160892,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.35788212640654,5.3158860002628,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.36916351955193,5.3120659502432,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.43933925525403,5.288303386782349,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.50951499095615,5.26454082332149,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.57969072665824,5.240778259860639,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.64986646236034,5.217015696399789,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.72004219806246,5.1932531329389295,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.79021793376455,5.1694905694780795,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.86039366946665,5.1457280060172295,0.323,post-control
60000.0,100.0,0.0016666666666666668,175.93056940516874,5.121965442556379,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.00074514087086,5.09820287909552,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.07092087657296,5.07444031563467,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.14109661227505,5.0506777521738195,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.21127234797717,5.02691518871296,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.28144808367927,5.00315262525211,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.35162381938136,4.97939006179126,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.35788212640654,4.977270904558985,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.42179955508345,4.956975367111245,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.49197529078558,4.934692645460093,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.56215102648767,4.91240992380895,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.63232676218976,4.890127202157807,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.70250249789186,4.867844480506663,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.77267823359398,4.845561758855511,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.84285396929607,4.823279037204367,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.91302970499817,4.800996315553224,0.323,post-control
60000.0,100.0,0.0016666666666666668,176.9832054407003,4.778713593902072,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.05338117640238,4.756430872250928,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.12355691210448,4.734148150599785,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.19373264780657,4.7118654289486415,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.2639083835087,4.68958270729749,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.3340841192108,4.667299985646347,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.35788212640654,4.659743465363524,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.40425985491288,4.645937064639632,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.47443559061497,4.625046124970939,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.5446113263171,4.604155185302236,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.6147870620192,4.583264245633543,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.68496279772128,4.562373305964849,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.7551385334234,4.541482366296147,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.8253142691255,4.520591426627454,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.8954900048276,4.49970048695876,0.323,post-control
60000.0,100.0,0.0016666666666666668,177.9656657405297,4.478809547290067,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.0358414762318,4.457918607621364,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.1060172119339,4.437027667952671,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.176192947636,4.416136728283977,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.2463686833381,4.395245788615283,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.3165444190402,4.374354848946582,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.35788212640654,4.36204883545072,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.3867201547423,4.35400151796929,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.4568958904444,4.33441881910679,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.52707162614652,4.314836120244281,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.59724736184862,4.29525342138178,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.6674230975507,4.275670722519279,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.7375988332528,4.256088023656779,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.80777456895493,4.23650532479427,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.87795030465702,4.216922625931769,0.323,post-control
60000.0,100.0,0.0016666666666666668,178.9481260403591,4.197339927069268,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.01830177606124,4.17775722820676,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.08847751176333,4.158174529344259,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.15865324746542,4.138591830481758,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.22882898316752,4.119009131619257,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.29900471886964,4.099426432756749,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.35788212640654,4.082996558099013,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.36918045457173,4.080041723055411,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.43935619027383,4.061688766756808,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.50953192597592,4.0433358104582044,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.57970766167804,4.024982854159594,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.64988339738014,4.006629897860991,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.72005913308223,3.9882769415623875,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.79023486878435,3.9699239852637773,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.86041060448645,3.951571028965174,0.323,post-control
60000.0,100.0,0.0016666666666666668,179.93058634018854,3.933218072666571,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.00076207589063,3.914865116367968,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.07093781159276,3.8965121600693573,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.14111354729485,3.878159203770754,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.21128928299694,3.8598062474721515,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.28146501869904,3.8414532911735484,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.35164075440116,3.8231003348749377,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.35788212640654,3.8214680380915556,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.42181649010325,3.8058003211377818,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.49199222580535,3.7886030972908555,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.56216796150747,3.771405873443922,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.63234369720956,3.754208649596996,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.70251943291166,3.7370114257500697,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.77269516861375,3.7198142019031435,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.84287090431587,3.70261697805621,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.91304664001797,3.685419754209284,0.323,post-control
60000.0,100.0,0.0016666666666666668,180.98322237572006,3.6682225303623577,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.05339811142218,3.6510253065154243,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.12357384712428,3.633828082668498,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.19374958282637,3.6166308588215714,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.26392531852846,3.599433634974645,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.3341010542306,3.5822364111277123,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.35788212640654,3.5764086357942855,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.40427678993268,3.565756809034369,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.47445252563477,3.5496450469773566,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.54462826133687,3.5335332849203445,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.614803997039,3.517421522863325,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.68497973274108,3.501309760806313,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.75515546844318,3.4851979987493005,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.8253312041453,3.4690862366922817,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.8955069398474,3.452974474635269,0.323,post-control
60000.0,100.0,0.0016666666666666668,181.9656826755495,3.4368627125782565,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.03585841125158,3.4207509505212443,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.1060341469537,3.4046391884642255,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.1762098826558,3.388527426407213,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.2463856183579,3.3724156643502003,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.31656135405998,3.356303902293188,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.35788212640654,3.3468169985165632,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.3867370897621,3.340611098145227,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.4569128254642,3.32551824847199,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.5270885611663,3.310425398798752,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.59726429686842,3.2953325491255088,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.6674400325705,3.280239699452271,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.7376157682726,3.265146849779034,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.8077915039747,3.2500540001057963,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.87796723967682,3.234961150432553,0.323,post-control
60000.0,100.0,0.0016666666666666668,182.94814297537891,3.219868300759315,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.018318711081,3.2047754510860775,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.0884944467831,3.1896826014128403,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.15867018248522,3.1745897517395965,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.22884591818732,3.1594969020663592,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.2990216538894,3.1444040523931216,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.35788212640654,3.1317448012358846,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.36919738959153,3.1294653736828493,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.43937312529363,3.1153286715223585,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.50954886099572,3.1011919693618677,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.57972459669782,3.087055267201377,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.64990033239994,3.0729185650408803,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.72007606810203,3.0587818628803896,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.79025180380413,3.0446451607198988,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.86042753950625,3.030508458559402,0.323,post-control
60000.0,100.0,0.0016666666666666668,183.93060327520834,3.0163717563989114,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.00077901091043,3.0022350542384206,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.07095474661253,2.9880983520779294,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.14113048231465,2.9739616499174333,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.21130621801674,2.959824947756942,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.28148195371884,2.9456882455964513,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.35165768942093,2.9315515434359605,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.35788212640654,2.930297648326748,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.42183342512305,2.91823279222823,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.49200916082515,2.9049936529168225,0.323,post-control
