N_eff,eta,eta_fraction,status,I0_fit,S_star,Sc,Sbar,t1,inflection_exists,t_inflection,tau_inflection,S_at_inflection,S_target_2Sbar,S_inflection_error,q_at_inflection,q_inflection_theory,q_inflection_theory_residual,t_inflection_numeric,t_inflection_numeric_error,q_inflection_numeric,q_inflection_numeric_error,beta_recovered_numeric,beta_recovery_error,q_second_left,q_second_right,t2,control_duration,clear_time,plateau_max_error
50000.0,80.0,0.0016,ok,0.0013085564730700168,49566.932854340135,11297.293214258392,6502.557033646203,10.907868761024242,True,102.59286525521092,91.68499649418668,13005.114067292407,13005.114067292407,0.0,0.4119030816278524,0.4119030816278523,1.1102230246251565e-16,102.59286390161448,-1.3535964455968497e-06,0.4119030898348971,8.207044821517684e-09,0.14979998813523865,-1.1864761340074637e-08,-1.3721921931177383e-07,1.3721921931175845e-07,117.36899982084131,106.46113105981706,202.73346019549047,0.0
50000.0,100.0,0.002,ok,0.0013085564730700168,49458.4907410057,11297.293214258392,6502.557033646203,11.131236973843254,True,84.38141169723038,73.25017472338712,13005.114067292407,13005.114067292407,0.0,0.4119030816278524,0.4119030816278523,1.1102230246251565e-16,84.38141147088896,-2.263414131675745e-07,0.4119030833432746,1.71542230420485e-09,0.14979999752004802,-2.4799519660057e-09,-2.1415877172115008e-07,2.1415877172117168e-07,96.20231934973467,85.07108237589141,176.20010597274646,0.0
50000.0,150.0,0.003,ok,0.0013085564730700168,49187.07632043227,11297.293214258392,6502.557033646203,11.539131705312688,True,60.20863372246026,48.66950201714757,13005.114067292405,13005.114067292407,1.8189894035458565e-12,0.4119030816278523,0.4119030816278523,0.0,60.208633019126445,-7.033338178530357e-07,0.41190308962361843,7.995766160284745e-09,0.14979998844068,-1.1559320001186535e-08,-4.804642980423499e-07,4.804642980423376e-07,68.0892388241298,56.55010711881711,139.1296181982273,0.0
