beta,q0,N_eff,eta,eta_fraction,existence_product,Sc,two_Sbar,S_star,inflection_exists,t1,t2,control_duration,q_inflection_theory,status,t_inflection,tau_inflection,t2_minus_t_inflection,t_inflection_numeric,q_inflection_analytic,q_inflection_numeric,q_inflection_numeric_error,beta_recovered_numeric,beta_recovery_error
0.1498,0.323,50000.0,100.0,0.002,0.5755854000000001,11297.293214258392,13005.114067292407,49458.4907410057,True,11.128358384182496,96.1994407600739,85.07108237589141,0.4119030816278523,ok,84.37853310756961,73.25017472338712,11.820907652504289,84.3785328812282,0.4119030816278524,0.4119030833432746,1.71542230420485e-09,0.14979999752004802,-2.4799519660057e-09
0.1498,0.36,50000.0,100.0,0.002,0.5441280000000001,11950.417978207708,13005.114067292407,49373.92191891873,True,11.97644565546219,92.0163718411081,80.03992618564591,0.4119030816278523,ok,85.15016176675599,73.1737161112938,6.866210074352111,85.15016207332432,0.4119030816278524,0.4119030793043968,-2.3234554835660504e-09,0.14980000335897337,3.3589733772210195e-09
0.1498,0.39,50000.0,100.0,0.002,0.518622,12538.14345254579,13005.114067292407,49295.21635071932,True,12.76531271992181,88.75907230717097,75.99375958724916,0.4119030816278523,ok,85.8677355603694,73.10242284044759,2.8913367468015707,85.86773486103837,0.4119030816278524,0.41190308692802924,5.300176963984882e-09,0.14979999233763963,-7.662360357318931e-09
0.1498,0.405,50000.0,100.0,0.002,0.505869,12854.23110260997,13005.114067292407,49251.81964441181,True,13.200107688977434,87.1740327966732,73.97392510769576,0.4119030816278523,ok,86.26316471560804,73.0630570266306,0.9108680810651606,86.26316567203109,0.4119030816278524,0.4119030743791941,-7.248658173697464e-09,0.14980001047924063,1.0479240641902976e-08
0.1498,0.41,50000.0,100.0,0.002,0.5016180000000001,12963.165264496492,13005.114067292407,49236.68544378659,True,13.351658262985117,86.65208017162814,73.30042190864303,0.4119030816278523,ok,86.40097742661445,73.04931916362933,0.25110274501369645,86.40097832156015,0.4119030816278524,0.4119030748451282,-6.782724049081423e-09,0.1498000098056489,9.805648903959963e-09
0.1498,0.4115,50000.0,100.0,0.002,0.5003427,12996.206467379665,13005.114067292407,49232.076725415376,True,13.397836385652214,86.49615564556089,73.09831925990868,0.4119030816278523,ok,86.44297108201509,73.04513469636288,0.05318456354579837,86.4429713683369,0.4119030816278523,0.411903079457842,-2.170010282576129e-09,0.1498000031371406,3.1371406028490867e-09
0.1498,0.4118,50000.0,100.0,0.002,0.50008764,13002.834930385805,13005.114067292407,49231.15113006666,True,13.407089756034843,86.464985100105,73.05789534407016,0.4119030816278523,ok,86.45138400740876,73.04429425137391,0.013601092696234218,,0.4119030816278523,,,,
0.1498,0.42,50000.0,100.0,0.002,0.4931160000000001,13186.668113884363,13005.114067292407,49205.34254690357,False,13.665520229420835,85.61795843118635,71.95243820176552,0.4119030816278523,ok,,,,,,,,,
