N_eff,eta,eta_fraction,I0_fit,I0_fraction,fit_raw_rmse,t1,t2,control_duration,clear_time,clear_tail_duration,cum_total_infections,cum_total_fraction,J,q_max_theory,plateau_max_error,status
50000.0,100.0,0.002,3.823703690344147e-06,7.647407380688293e-11,,16.896619033593133,101.96769619997708,85.07107716638394,181.9654828229889,79.9977866230118,9028.20551284094,0.1805641102568188,40.768649840092536,0.845359850585948,0.0,ok
100000.0,200.0,0.002,7.647407380688294e-06,7.647407380688293e-11,,16.89667103877932,101.96774820516326,85.07107716638394,191.45850565219445,89.49075744703119,18060.908500064503,0.18060908500064501,40.768649840092536,0.845359850585948,0.0,ok
300000.0,600.0,0.002,2.294222214206488e-05,7.647407380688293e-11,,16.89661298421168,101.96769015059564,85.07107716638397,206.47585574710288,104.50816559650724,54191.69816246505,0.1806389938748835,40.76864984009254,0.845359850585948,0.0,ok
1000000.0,2000.0,0.002,7.647407380688293e-05,7.647407380688293e-11,,16.89664320796133,101.96772037434528,85.07107716638394,222.91810013796183,120.95037976361655,180649.4471638227,0.18064944716382272,40.76864984009253,0.845359850585948,0.0,ok
3000000.0,6000.0,0.002,0.0002294222214206,7.647407380688293e-11,,16.896617330508835,101.9676944968928,85.07107716638396,237.91689584950373,135.94920135261094,541957.2987833563,0.18065243292778543,40.76864984009255,0.8453598505859481,0.0,ok
13163000.0,26326.0,0.002,0.00100662823352,7.647407380688293e-11,,16.89665199090205,101.96772915728602,85.07107716638396,258.1042599465345,156.1365307892485,2377943.137853995,0.18065358488596786,40.76864984009255,0.8453598505859481,0.0,ok
