N_eff,I0_fit,I0_fraction,S0_fit,fit_objective,fit_raw_rmse,residual_type
50000.0,0.0013085564730700168,2.6171129461400335e-08,49999.99869144353,2953.1065989043536,10.350577693481037,paper_mse
100000.0,0.0011424128465886117,1.1424128465886117e-08,99999.99885758715,1054.968479701222,9.340117890326502,paper_mse
300000.0,0.001048350048272717,3.4945001609090564e-09,299999.99895164993,857.7256238208438,9.284383700740067,paper_mse
1000000.0,0.00101819860360335,1.01819860360335e-09,999999.9989818014,968.6511592640418,9.375695919432076,paper_mse
3000000.0,0.0010098301994214316,3.366100664738105e-10,2999999.9989901697,1016.4399858283722,9.411423332464008,paper_mse
13163000.0,0.0010066282336470538,7.647407381653528e-11,13162999.998993373,1036.7614051472922,9.426315720176671,paper_mse
