c0,t1,t2,control_duration,q_max,cost_J,has_internal_inflection,t_inf,lambda_inf,t2_minus_tinf,background_peak_fraction
3.8605767225662664,111.66250762796365,176.9066358599809,65.24412823201723,0.4702505819499828,2.0531089171596504,True,137.44662455936657,0.39519444324109904,39.460011300614326,0.007892632454065455
3.8650797033932642,111.1223281629697,176.60077309438242,65.47844493141274,0.4709489454093777,2.080218658577334,True,137.18673437077956,0.39806086163334775,39.41403872360286,0.007951975861596787
3.8695826842202625,110.58741477273554,176.2985719225594,65.71115714982388,0.4716447552893036,2.107442658549169,True,136.9303987806408,0.40089058160766006,39.36817314191862,0.008011425212631547
3.874085665047261,110.05768964235492,175.99997150695492,65.94228186459999,0.4723380370495366,2.134780004973136,True,136.67755732448612,0.40368435743230824,39.322414182468805,0.008070979570721178
3.8785886458742587,109.53307651130119,175.70491224803527,66.1718357367341,0.47302881562418253,2.1622297904867716,True,136.42815077414213,0.4064429218775719,39.276761473893146,0.008130638005739689
3.883091626701257,109.01350063395503,175.41333575380418,66.39983511984913,0.47371711543762707,2.1897911124360343,True,136.18212110725014,0.4091669870001454,39.23121464655404,0.008190399593837897
3.8875946075282553,108.49888874332834,175.12518481217464,66.6262960688463,0.47440296041986774,2.2174630728450393,True,135.93941147964844,0.4118572448926961,39.185773332526196,0.008250263417397881
3.892097588355253,107.98916901154789,174.84040335978298,66.8512343482351,0.4750863740212665,2.2452447783869216,True,135.6999661941955,0.4145143684004271,39.140437165587485,0.008310228564988052
3.8966005691822514,107.48427101272854,174.55893645288506,67.07466544015652,0.47576737922674317,2.2731353403556183,True,135.46373067167676,0.4171390118063468,39.09520578120831,0.00837029413131831
3.9011035500092492,106.98412569337881,174.28073024549184,67.29660455211301,0.4764459985694345,2.301133874638404,True,135.23065142894967,0.41973181148682426,39.05007881654217,0.00843045921719586
3.9056065308362475,106.48866533256728,174.00573195698814,67.51706662442085,0.4771222541438477,2.329239501689407,True,135.00067604657215,0.42229338653898374,39.00505591041599,0.008490722929480998
3.9101095116632454,105.99782351306536,173.73388985045932,67.73606633739395,0.47779616761852584,2.357451346503791,True,134.77375314713888,0.4248243393813328,38.960136703320444,0.008551084381043697
3.9146124924902437,105.51153508943021,173.4651532077034,67.9536181182732,0.47846776024825,2.3857685385927243,True,134.54983237030297,0.4273252563289806,38.91532083740043,0.008611542690720259
3.919115473317242,105.0297361532501,173.1994723011607,68.16973614791063,0.4791370528857968,2.414190211959004,True,134.3288643447153,0.4297967081447066,38.87060795644541,0.008672096983270323
3.92361845414424,104.5523640070005,172.93679837422104,68.38443436722054,0.47980406599327163,2.4427155050733598,True,134.1108006683408,0.43223925056706863,38.82599770588024,0.008732746389334307
3.928121434971238,104.07935713296997,172.67708361637585,68.59772648340589,0.4804688196530348,2.47134356085134,True,133.89559388362045,0.4346534248166834,38.781489732755404,0.008793490045391213
3.9326244157982364,103.61065516906821,172.42028114503955,68.80962597597134,0.48113133357824034,2.5000735266308345,True,133.68319745930137,0.4370397580817346,38.737083685738185,0.008854327093716696
3.9371273966252343,103.14619887652108,172.16634497905068,69.02014610252961,0.4817916271230004,2.528904554150037,True,133.47356576394765,0.43939876398370964,38.69277921510303,0.008915256682341444
3.9416303774522325,102.68593011324327,171.91523001765552,69.22929990441224,0.48244971929219516,2.5578357995260266,True,133.266654044933,0.44173094302432353,38.64857597272251,0.008976277965010042
3.946133358279231,102.2297918120313,171.666892024122,69.43710021209071,0.48310562875093876,2.5868664232337406,True,133.06241841206372,0.44403678301450306,38.604473612058285,0.009037390101139957
3.9506363391062287,101.77772795299896,171.42128760341632,69.64355965041737,0.48375937383372125,2.6159955900855043,True,132.8608158152644,0.44631675948630467,38.560471788151915,0.009098592255781017
3.955139319933227,101.32968353952785,171.17837418322006,69.84869064369222,0.48441097255323284,2.645222469210861,True,132.66180402560417,0.4485713360885428,38.51657015761589,0.009159883599575168
3.959642300760225,100.88560457447277,170.93810999503643,70.05250542056366,0.4850604426088905,2.6745462340369035,True,132.46534161641154,0.4508009649668954,38.47276837862489,0.009221263308716525
3.964145281587223,100.44543803700569,170.7004540557745,70.2550160187688,0.4857078013950742,2.7039660622689534,True,132.27138794486797,0.453006087129208,38.42906611090652,0.009282730564911745
3.968648262414221,100.00913186104806,170.4653661507691,70.45623428972104,0.4863530660090861,2.7334811358715507,True,132.07990313503626,0.4551871327966651,38.38546301573285,0.009344284555340726
3.9731512432412193,99.57663491172984,170.2328068146799,70.65617190295005,0.486996253258846,2.7630906410498675,True,131.89084805876834,0.4573445217414802,38.34195875591155,0.00940592447261765
3.9776542240682176,99.14789696776204,170.00273731816168,70.85484035039963,0.4876373796703293,2.792793768231357,True,131.7041843223845,0.45947866361170675,38.298552995777186,0.00946764951475225
3.9821572048952154,98.72286869679743,169.7751196473878,71.05225095059038,0.4882764614947609,2.822589712047716,True,131.5198742462053,0.4615899582437556,38.25524540118252,0.00952945888511151
3.9866601857222137,98.30150163926251,169.54991649191362,71.2484148526511,0.48891351471557476,2.852477671317154,True,131.3378808524235,0.46367879596316,38.212035639490125,0.009591351792381554
3.991163166549212,97.88374818369286,169.32709122391748,71.44334304022463,0.48954855505514594,2.882456849026911,True,131.15816784435387,0.4657455578741124,38.16892337956361,0.009653327450529874
3.99566614737621,97.46956155552274,169.10660789077548,71.63704633525275,0.4901815979813061,2.9125264523159715,True,130.98069959901596,0.46779061613826356,38.125908291759515,0.00971538507876793
4.000169128203208,97.05889579084632,168.88843119249088,71.82953540164455,0.49081265871364976,2.9426856924580584,True,130.8054411445724,0.46981433424325675,38.082990047918486,0.009777523901513874
4.004672109030206,96.65170572283903,168.67252647167277,72.02082074883376,0.49144175222964115,2.9729337848449,True,130.6323581503156,0.4718170672614396,38.04016832135716,0.009839743148355826
4.009175089857204,96.24794696388209,168.45885969910904,72.21091273522694,0.49206889327052483,3.0032699489695043,True,130.461416912249,0.47379916209917156,37.997442786860034,0.009902042054015077
4.013678070684202,95.84757588862658,168.24739746017582,72.39982157154925,0.4926940963470545,3.0336934084098477,True,130.292584339505,0.47576095773714133,37.95481312067082,0.009964419858310022
4.018181051511201,95.45054961533039,168.03810693942012,72.58755732408973,0.49331737574503987,3.064203390812632,True,130.1258279389355,0.4777027854620666,37.91227900048463,0.010026875806120009
4.022684032338199,95.05682599330328,167.83095591115375,72.77412991785049,0.49393874553072215,3.0947991278771445,True,129.96111580571392,0.4796249690901368,37.869840105439835,0.010089409147349675
4.027187013165197,94.66636358427148,167.62591272387454,72.95954913960306,0.49455821955598556,3.125479855339453,True,129.79841660776498,0.48152782518256443,37.82749611610956,0.010152019136893384
4.031689993992195,94.27912164837628,167.4229462892322,73.14382464085591,0.4951758114634063,3.1562448129565444,True,129.63769957473778,0.4834116632535412,37.785246714494406,0.010214705034600306
4.036192974819193,93.89506013145241,167.22202607218748,73.32696594073508,0.49579153469115045,3.187093244490741,True,129.47893448817376,0.4852767859709516,37.74309158401371,0.01027746610523931
4.040695955646191,93.51413964409187,167.02312207287446,73.5089824287826,0.496405402477723,3.2180243976942013,True,129.32209166337623,0.487123489350108,37.70103040949823,0.010340301618464338
4.04519893647319,93.13632145464287,166.8262048223172,73.68988336767435,0.4970174278665732,3.24903752429356,True,129.16714194513523,0.48895206294081406,37.65906287718198,0.010403210848780257
4.049701917300188,92.76156747286525,166.63124536872576,73.8696778958605,0.497627623710563,3.2801318799745394,True,129.01405669403118,0.4907627900080155,37.617188674694575,0.010466193075508556
4.054204898127185,92.38984023496369,166.43821526509595,74.04837503013228,0.4982360026763042,3.311306724366949,True,128.86280777404255,0.4925559477063073,37.5754074910534,0.01052924758275376
4.058707878954184,92.02110289280972,166.24708656092554,74.2259836681158,0.4988425772483659,3.3425613210295095,True,128.7133675442697,0.4943318072485355,37.53371901665585,0.010592373659369693
4.063210859781182,91.65531919881016,166.05783178950722,74.40251259069706,0.4994473597333584,3.373894937434902,True,128.56570884623534,0.4960906340687247,37.49212294327188,0.010655570598926294
4.06771384060818,91.29245349777149,165.87042396215105,74.57797046437955,0.5000503622639001,3.405306844954848,True,128.41980499811473,0.49783268797957253,37.45061896403632,0.010718837699676534
4.072216821435178,90.93247071061346,165.684836554191,74.75236584357754,0.5006515968024685,3.4367963188453423,True,128.2756297807499,0.4995582233247116,37.4092067734411,0.010782174264523735
4.0767198022621765,90.5753363213767,165.50104349422304,74.92570717284634,0.5012510751451392,3.468362638231878,True,128.13315742689485,0.5012674891259405,37.367886067328186,0.010845579600988982
4.081222783089174,90.22101637273488,165.31901916178728,75.0980027890524,0.5018488089252198,3.5000050860947574,True,127.99236261890553,0.5029607292256362,37.32665654288175,0.010909053021178873
4.085725763916172,89.86947744795329,165.13873837143854,75.26926092348526,0.5024448096167798,3.5317229492545463,True,127.85322047281751,0.5046381824245156,37.28551789862102,0.010972593841753635
4.090228744743171,89.52068666333048,164.96017636724258,75.4394897039121,0.5030390885380804,3.5635155183574354,True,127.71570653284975,0.5063000826149354,37.24446983439283,0.01103620138389512
4.094731725570169,89.17461165539365,164.78330881197257,75.60869715657893,0.5036316568549078,3.5953820878608,True,127.5797967606083,0.5079466589098991,37.20351205136427,0.01109987497327547
4.099234706397167,88.83122057297346,164.60811178113164,75.77689120815818,0.5042225255838146,3.6273219560187537,True,127.44546752911603,0.509578135767931,37.16264425201561,0.01116361394002588
4.103737687224165,88.4904820649852,164.4345617526306,75.94407968764541,0.5048117055952701,3.659334424867746,True,127.31269561249783,0.5111947331139788,37.12186614013277,0.011227417618705472
4.108240668051163,88.15236527178189,164.26263559998876,76.11027032820685,0.5053992076167231,3.6914188002121824,True,127.18145817918817,0.5127966664564835,37.081177420800586,0.011291285348270487
4.112743648878161,87.81683981466921,164.0923105836482,76.275470768979,0.5059850422355824,3.7235743916101645,True,127.05173278325282,0.5143841470007723,37.0405778003954,0.011355216472043815
4.117246629705159,87.48387578675084,163.9235643435727,76.43968855682186,0.5065692199021152,3.7558005123591633,True,126.92349735699464,0.5159573817589032,37.00006698657806,0.011419210337684692
4.121749610532158,87.15344374368806,163.7563748917156,76.60293114802755,0.5071517509322662,3.7880964794818315,True,126.79673020342871,0.5175165736560908,36.9596446882869,0.011483266297158581
4.1262525913591555,86.82551469513427,163.59072060511994,76.76520590998565,0.5077326455104008,3.8204616137117453,True,126.67140998938895,0.5190619216338415,36.91931061573099,0.011547383706707243
4.130755572186153,86.50006009454796,163.42658021735434,76.92652012280638,0.508311913691976,3.8528952394792757,True,126.54751573697155,0.520593620749923,36.879064480382794,0.011611561926819287
4.135258553013152,86.17705183374275,163.26393281464595,77.08688098090319,0.5088895654061393,3.8853966848974477,True,126.42502681967441,0.5221118622752727,36.83890599497154,0.011675800322200752
4.13976153384015,85.85646223036666,163.1027578249027,77.24629559453606,0.5094656104582573,3.9179652817477413,True,126.30392295142622,0.5236168337879566,36.798834873476494,0.011740098261745692
4.144264514667148,85.5382640212747,162.94303501259117,77.40477099131647,0.5100400585323812,3.950600365466103,True,126.18418418147117,0.5251087192642979,36.75885083112,0.011804455118507647
4.1487674954941465,85.2224303572787,162.7847444749545,77.5623141176758,0.5106129191936433,3.9833012751288375,True,126.0657908905939,0.5265876991672602,36.71895358436059,0.011868870269670616
4.153270476321144,84.90893479061648,162.62786663091347,77.71893184029699,0.5111842018905941,4.016067353438494,True,125.94872378002677,0.528053950532183,36.679142850886706,0.011933343096520638
4.157773457148142,84.59775127151721,162.47238221902967,77.87463094751247,0.5117539159574782,4.0488979467099275,True,125.83296386942007,0.5295076470499797,36.6394183496096,0.011997872984417554
4.162276437975141,84.28885413859675,162.31827228926474,78.029418150668,0.5123220706164509,4.08179240485624,True,125.71849248860764,0.5309489591478674,36.5997798006571,0.01206245932276695
4.166779418802139,83.98221811065551,162.16551819610908,78.18330008545358,0.5128886749797386,4.114750081374802,True,125.60529127074241,0.5323780540677266,36.56022692536666,0.012127101504992216
4.171282399629137,83.6778182816339,162.01410159483655,78.33628331320264,0.513453738051743,4.147770333333244,True,125.49334214855747,0.5337950959421643,36.52075944627907,0.012191798928507032
4.175785380456135,83.37563011303668,161.86400443519818,78.4883743221615,0.5140172687310945,4.180852521355553,True,125.38262734806614,0.5352002458683696,36.481377087132046,0.012256550994687893
4.180288361283133,83.0756294273519,161.7152089560792,78.6395795287273,0.51457927581265,4.213996009608038,True,125.27312938322564,0.5365936619798285,36.44207957285357,0.012321357108846805
4.184791342110131,82.77779239865771,161.56769767731606,78.78990527865837,0.5151397679894448,4.247200165785507,True,125.16483104776063,0.5379754995159792,36.40286662955543,0.012386216680204426
4.18929432293713,82.48209555150086,161.42145339975684,78.939357848256,0.5156987538545927,4.2804643610972395,True,125.05771541522952,0.5393459108898653,36.36373798452732,0.012451129121863212
4.193797303764128,82.18851574914689,161.27645919466534,79.08794344551843,0.5162562419031393,4.313787970253117,True,124.95176582843547,0.5407050457538707,36.324693366229866,0.012516093850780681
4.1983002845911255,81.8970301917216,161.13269840299125,79.23566821126964,0.5168122405338729,4.347170371449771,True,124.8469658987024,0.5420530510635873,36.28573250428886,0.012581110287743294
4.202803265418123,81.60761640486305,160.99015462512392,79.38253822026086,0.5173667580510852,4.380610946356627,True,124.74329949563506,0.5433900711398827,36.246855129488864,0.012646177857339937
4.207306246245122,81.32025224000952,160.84881172225772,79.5285594822482,0.517919802666295,4.4141090801020795,True,124.64075074849089,0.5447162477292331,36.208060973766834,0.012711295987936244
4.21180922707212,81.03491586290636,160.70865380595177,79.6737379430454,0.5184713824999251,4.447664161259584,True,124.53930403574556,0.5460317200623651,36.16934977020621,0.012776464111648532
4.216312207899118,80.75158575465662,160.5696652402103,79.81807948555368,0.5190215055829425,4.481275581833865,True,124.43894398717958,0.5473366249112768,36.130721253030714,0.012841681664318275
4.2208151887261165,80.47024069659685,160.43183062736418,79.96158993076733,0.5195701798584564,4.514942737246993,True,124.33965546976604,0.5486310966446815,36.092175157598135,0.012906948085486841
4.225318169553114,80.19085977374596,160.2951348125047,80.10427503875874,0.5201174131832803,4.54866502632462,True,124.24142359211025,0.5499152672819306,36.05371122039445,0.012972262818370002
4.229821150380112,79.91342236657962,160.15956287621907,80.24614050963946,0.5206632133294526,4.582441851281967,True,124.14423369719137,0.5511892665454555,36.0153291790277,0.013037625309833129
4.234324131207111,79.63790814180369,160.02510012630958,80.38719198450589,0.5212075879857345,4.6162726177106626,True,124.04807135408728,0.5524532219118111,35.9770287722223,0.013103035010366276
4.238827112034109,79.36429705330852,159.89173209966253,80.52743504635401,0.5217505447590483,4.650156734563951,True,123.95292235984986,0.5537072586612847,35.93880973981267,0.013168491374059496
4.243330092861107,79.0925693343012,159.75944455528574,80.66687522098454,0.5222920911759059,4.684093614143561,True,123.85877273254809,0.5549514999262236,35.90067182273765,0.013233993858578368
4.2478330736881045,78.82270549224863,159.62822347013247,80.80551797788382,0.522832234683793,4.718082672085769,True,123.7656087070979,0.556186066738041,35.86261476303457,0.013299541925139796
4.252336054515103,78.55468630432252,159.49805503540892,80.9433687310864,0.5233709826525212,4.7521233273476176,True,123.67341673157554,0.5574110780729729,35.82463830383338,0.013365135038487873
4.256839035342101,78.28849281283966,159.3689256528594,81.08043284001972,0.5239083423755525,4.786215002193126,True,123.58218346350833,0.5586266508966216,35.78674218935106,0.013430772666869789
4.261342016169099,78.02410632101066,159.24082193134143,81.21671561033075,0.52444432107129,4.820357122179583,True,123.49189576645588,0.5598329002073278,35.748926164885546,0.013496454282012418
4.265844996996098,77.76150838744948,159.11373068214485,81.35222229469537,0.524978925884342,4.854549116143787,True,123.40254070533453,0.5610299390783957,35.71118997681032,0.013562179359098495
4.2703479778230955,77.50068082385262,158.98763891746324,81.48695809361062,0.5255121638867549,4.888790416188275,True,123.31410554489452,0.5622178786992187,35.67353337256873,0.01362794737674334
4.274850958650093,77.24160568737503,158.86253384354592,81.6209281561709,0.5260440420792212,4.923080457667679,True,123.22657774287785,0.5633968284153377,35.63595610066807,0.013693757816971568
4.279353939477092,76.98426528010707,158.73840286093474,81.75413758082767,0.5265745673922566,4.9574186791749515,True,123.13994495026043,0.5645668957674556,35.59845791067431,0.013759610165194142
4.28385692030409,76.72864214208549,158.61523355821964,81.88659141613414,0.5271037466873548,4.991804522527694,True,123.05419500501327,0.5657281865294522,35.56103855320637,0.013825503910185458
4.288359901131088,76.47471904836262,158.4930137098366,82.01829466147399,0.5276315867581138,5.026237432754474,True,122.96931592990606,0.566880804745421,35.52369777993053,0.013891438544060608
4.2928628819580865,76.22247900587698,158.37173127365304,82.14925226777606,0.5281580943313386,5.06071685808115,True,122.88529593009787,0.5680248527657614,35.48643534355517,0.013957413562253052
4.297365862785084,75.97190524746927,158.25137438568336,82.2794691382141,0.5286832760681188,5.095242249917195,True,122.80212338785833,0.5691604312823539,35.44925099782503,0.01402342846349186
4.301868843612082,75.72298122943857,158.13193135833149,82.40895012889293,0.5292071385648836,5.129813062842079,True,122.7197868608154,0.5702876393628458,35.41214449751608,0.01408948274978003
4.306371824439081,75.47569062871311,158.0133906782334,82.53770004952028,0.5297296883544332,5.16442875459163,True,122.6382750798036,0.5714065744840755,35.3751155984298,0.014155575926372052
4.310874805266079,75.2300173377376,157.89574100180334,82.66572366406572,0.5302509319069477,5.199088786044349,True,122.55757694441526,0.5725173325646534,35.338164057388084,0.014221707501752154
4.315377786093077,74.98594545973634,157.77897115114328,82.79302569140694,0.5307708756309749,5.2337926212079315,True,122.47768151891549,0.57362000799674,35.30128963222779,0.014287876987612788
4.319880766920075,74.74345930875968,157.66307011472188,82.9196108059622,0.531289525874396,5.268539727205556,True,122.39857803292642,0.5747146936770255,35.26449208179545,0.014354083898832831
4.324383747747073,74.50254340359457,157.5480270419065,83.04548363831194,0.5318068889253718,5.303329574262376,True,122.32025587596428,0.5758014810369487,35.227771165942215,0.01442032775345635
4.328886728574071,74.26318246480932,157.43383124061617,83.17064877580685,0.532322971013267,5.33816163569191,True,122.24270459509786,0.5768804600721726,35.19112664551831,0.014486608072671325
4.33338970940107,74.02536141267443,157.32047217583994,83.29511076316551,0.5328377783095581,5.373035387882603,True,122.16591389347192,0.5779517193713374,35.154558282368015,0.014552924380788673
4.337892690228068,73.78906535971454,157.20793946277374,83.4188741030592,0.5333513169287176,5.407950310284127,True,122.08987362344928,0.5790153461441098,35.11806583932446,0.014619276205221174
4.3423956710550655,73.55427961591745,157.09622287260459,83.54194325668713,0.5338635929290849,5.442905885394037,True,122.01457379239996,0.5800714262485568,35.08164908020463,0.014685663076462838
4.346898651882063,73.32098967695228,156.98531232129153,83.66432264433924,0.5343746123137145,5.477901598744187,True,121.94000455148735,0.5811200442178521,35.04530776980418,0.014752084528068324
4.351401632709062,73.08918122335855,156.87519786930764,83.78601664594909,0.5348843810312096,5.512936938887252,True,121.8661561954156,0.5821612832863481,35.00904167389204,0.014818540096632457
