strategy,t,S,I,Sq,Iq,Cc,Cq,c,q,Rt
常规控制,55.38361663391296,166624.47264773102,278.3752651565725,8409216.993518123,39.155832477110344,3105506.3267242284,1481652.2061032872,12.8872,0.323,0.056024696200989946
常规控制,55.40860772690428,166623.9926520702,276.4427217374928,8409217.304096073,38.86630721717312,3105506.4414200187,1481652.260825208,12.8872,0.323,0.05602453481046521
常规控制,55.4335988198956,166623.51598977114,274.5235931597498,8409217.612517195,38.57894700330122,3105506.555319296,1481652.3151671083,12.8872,0.323,0.05602437454072769
常规控制,55.45858991288692,166623.04263779,272.61778676494515,8409217.918796396,38.29373554624408,3105506.668427568,1481652.369131616,12.8872,0.323,0.05602421538402928
常规控制,55.48358100587824,166622.57257322612,270.725210469191,8409218.222948497,38.01065666665341,3105506.7807503054,1481652.4227213417,12.8872,0.323,0.05602405733267004
常规控制,55.50857209886956,166622.10577332188,268.8457727631103,8409218.524988221,37.72969429508324,3105506.892292947,1481652.4759388797,12.8872,0.323,0.05602390037899807
常规控制,55.53356319186088,166621.6422154628,266.9793827118351,8409218.824930202,37.45083247198961,3105507.003060896,1481652.5287868083,12.8872,0.323,0.056023744515409646
常规控制,55.5585542848522,166621.18187717753,265.1259499550094,8409219.12278898,37.174055347731034,3105507.1130595226,1481652.5812676891,12.8872,0.323,0.05602358973434914
常规控制,55.58354537784352,166620.72473613772,263.28538470678706,8409219.418579003,36.89934718256822,3105507.222294162,1481652.6333840678,12.8872,0.323,0.05602343602830903
常规控制,55.60853647083484,166620.2707701582,261.45759775583247,8409219.712314622,36.626692346664115,3105507.330770115,1481652.6851384738,12.8872,0.323,0.05602328338982992
常规控制,55.63352756382616,166619.8199571969,259.64250046532055,8409220.004010104,36.35607532008391,3105507.438492649,1481652.73653342,12.8872,0.323,0.056023131811500516
常规控制,55.65851865681748,166619.37227535478,257.8400047729371,8409220.293679615,36.08748069279513,3105507.5454669963,1481652.7875714025,12.8872,0.323,0.05602298128595766
常规控制,55.6835097498088,166618.92770287595,256.05002319087686,8409220.581337236,35.82089316466732,3105507.6516983565,1481652.838254902,12.8872,0.323,0.056022831805886276
常规控制,55.70850084280012,166618.48621814765,254.27246880584653,8409220.866996948,35.55629754547249,3105507.7571918927,1481652.8885863826,12.8872,0.323,0.056022683364019436
常规控制,55.73349193579144,166618.04779970017,252.5072552790629,8409221.150672643,35.29367875488484,3105507.8619527365,1481652.9385682917,12.8872,0.323,0.05602253595313832
常规控制,55.75848302878276,166617.61242620688,250.75429684625308,8409221.432378119,35.03302182248081,3105507.9659859827,1481652.9882030608,12.8872,0.323,0.056022389566072195
常规控制,55.783474121774084,166617.1800764843,249.0135083176547,8409221.712127088,34.774311887739096,3105508.069296694,1481653.0374931046,12.8872,0.323,0.05602224419569847
常规控制,55.8084652147654,166616.75072949208,247.28480507801632,8409221.989933157,34.517534200040714,3105508.1718898974,1481653.086440822,12.8872,0.323,0.05602209983494268
常规控制,55.83345630775672,166616.32436433286,245.56810308659553,8409222.265809854,34.2626741186687,3105508.273770587,1481653.1350485957,12.8872,0.323,0.05602195647677845
常规控制,55.85844740074804,166615.90096025245,243.8633188771618,8409222.539770605,34.00971711280857,3105508.3749437216,1481653.1833187914,12.8872,0.323,0.056021814114227506
常规控制,55.88343849373936,166615.48049663976,242.1703695579946,8409222.811828746,33.758648761548024,3105508.4754142263,1481653.231253759,12.8872,0.323,0.05602167274035973
常规控制,55.90842958673068,166615.0629530268,240.48917281188386,8409223.08199752,33.50945475387699,3105508.5751869925,1481653.2788558318,12.8872,0.323,0.056021532348293095
常规控制,55.933420679722005,166614.64830908866,238.81964689613,8409223.350290079,33.262120888687654,3105508.6742668757,1481653.3261273273,12.8872,0.323,0.056021392931193695
常规控制,55.95841177271332,166614.23654464353,237.16171064254434,8409223.61671948,33.01663307477453,3105508.7726586997,1481653.373070546,12.8872,0.323,0.056021254482275726
常规控制,55.98340286570464,166613.82763965274,235.5152834574472,8409223.881298693,32.77297733083417,3105508.870367252,1481653.4196877724,12.8872,0.323,0.05602111699480152
常规控制,56.00839395869596,166613.4215742206,233.88028532167084,8409224.144040588,32.53113978546557,3105508.9673972866,1481653.465981275,12.8872,0.323,0.0560209804620815
常规控制,56.03338505168728,166613.01832859474,232.25663679055756,8409224.404957946,32.29110667716992,3105509.0637535234,1481653.5119533055,12.8872,0.323,0.056020844877474246
常规控制,56.058376144678604,166612.61788316566,230.64425899396002,8409224.664063456,32.05286435435066,3105509.1594406487,1481653.5576060994,12.8872,0.323,0.056020710234386394
常规控制,56.083367237669925,166612.22021846706,229.04307363624133,8409224.921369713,31.81639927531346,3105509.2544633136,1481653.602941876,12.8872,0.323,0.05602057652627272
常规控制,56.10835833066124,166611.82531517575,227.45300299627564,8409225.17688922,31.581698008266336,3105509.348826136,1481653.6479628382,12.8872,0.323,0.05602044374663614
常规控制,56.13334942365256,166611.43315394645,225.87396926650987,8409225.430634495,31.348747099738002,3105509.442533737,1481653.6926711916,12.8872,0.323,0.05602031188897211
常规控制,56.15834051664388,166611.04371561078,224.30589535200312,8409225.682617938,31.117533242694325,3105509.5355906985,1481653.7370691216,12.8872,0.323,0.05602018094683559
常规控制,56.183331609635204,166610.65698138883,222.74870571470115,8409225.932851704,30.88804344009188,3105509.6280015074,1481653.7811587688,12.8872,0.323,0.05602005091391215
常规控制,56.208322702626525,166610.272932616,221.2023252802632,8409226.18134787,30.660264781362464,3105509.7197706234,1481653.8249422614,12.8872,0.323,0.056019921783926126
常规控制,56.233313795617846,166609.89155074215,219.6666794338946,8409226.428118434,30.434184441571162,3105509.810902479,1481653.868421714,12.8872,0.323,0.05601979355064034
常规控制,56.25830488860916,166609.51281733147,218.14169402034688,8409226.67317533,30.20978968141641,3105509.90140148,1481653.9115992286,12.8872,0.323,0.056019666207856075
常规控制,56.28329598160048,166609.13671406265,216.6272953439163,8409226.916530408,29.98706784722974,3105509.9912720043,1481653.9544768939,12.8872,0.323,0.05601953974941307
常规控制,56.3082870745918,166608.76322272865,215.1234101684464,8409227.158195453,29.76600637097616,3105510.080518402,1481653.9970567853,12.8872,0.323,0.05601941416918955
常规控制,56.333278167583124,166608.39232523687,213.62996571732623,8409227.39818217,29.546592770253913,3105510.169144997,1481654.0393409657,12.8872,0.323,0.05601928946110214
常规控制,56.358269260574446,166608.0240036091,212.1468896734907,8409227.636502191,29.328814648294518,3105510.2571560848,1481654.0813314845,12.8872,0.323,0.05601916561910599
常规控制,56.38326035356577,166607.65823998154,210.67411017942075,8409227.873167075,29.112659693962787,3105510.344555934,1481654.1230303787,12.8872,0.323,0.0560190426371947
常规控制,56.40825144655708,166607.29501660477,209.2115558371437,8409228.108188307,28.898115681756877,3105510.4313487858,1481654.1644396712,12.8872,0.323,0.05601892050940029
常规控制,56.4332425395484,166606.93431584368,207.75915570823145,8409228.341577299,28.685170471808053,3105510.517538854,1481654.205561373,12.8872,0.323,0.0560187992297933
常规控制,56.458233632539724,166606.57612017766,206.31683931380323,8409228.573345385,28.47381200988105,3105510.6031303257,1481654.2463974813,12.8872,0.323,0.05601867879248268
常规控制,56.483224725531045,166606.2204122005,204.88453663452373,8409228.803503828,28.26402832737383,3105510.68812736,1481654.2869499805,12.8872,0.323,0.056018559191615885
常规控制,56.508215818522366,166605.86717462025,203.46217811060365,8409229.03206382,28.055807541317638,3105510.772534088,1481654.3272208422,12.8872,0.323,0.0560184404213788
常规控制,56.53320691151369,166605.51639025946,202.0496946417995,8409229.25903647,27.849137854377013,3105510.8563546157,1481654.3672120245,12.8872,0.323,0.0560183224759958
常规控制,56.55819800450501,166605.16804205504,200.64701758741393,8409229.484432822,27.64400755484978,3105510.9395930194,1481654.4069254727,12.8872,0.323,0.05601820534972968
常规控制,56.58318909749632,166604.8221130583,199.25407876629575,8409229.708263842,27.440405016667103,3105511.022253349,1481654.446363119,12.8872,0.323,0.05601808903688175
常规控制,56.608180190487644,166604.4785864349,197.87081045683865,8409229.930540424,27.23831869939327,3105511.1043396275,1481654.4855268826,12.8872,0.323,0.05601797353179172
常规控制,56.633171283478966,166604.137445465,196.4971453969834,8409230.151273385,27.03773714822603,3105511.1858558506,1481654.5244186698,12.8872,0.323,0.05601785882883784
常规控制,56.65816237647029,166603.79867354294,195.13301678421638,8409230.370473469,26.838648993996348,3105511.266805985,1481654.5630403734,12.8872,0.323,0.056017744922436746
常规控制,56.68315346946161,166603.4622541777,193.77835827556981,8409230.588151345,26.64104295316849,3105511.3471939717,1481654.6013938738,12.8872,0.323,0.05601763180704358
常规控制,56.70814456245293,166603.12817099248,192.43310398762202,8409230.804317614,26.444907827840005,3105511.4270237247,1481654.639481038,12.8872,0.323,0.056017519477151945
常规控制,56.733135655444244,166602.7964077249,191.09718849649744,8409231.018982796,26.250232505741785,3105511.506299129,1481654.67730372,12.8872,0.323,0.05601740792729386
常规控制,56.758126748435565,166602.46694822703,189.77054683786557,8409231.232157338,26.05700596023785,3105511.585024044,1481654.7148637606,12.8872,0.323,0.05601729715203986
常规控制,56.783117841426886,166602.13977646528,188.45311450694277,8409231.443851616,25.86521725032566,3105511.6632023,1481654.7521629876,12.8872,0.323,0.05601718714599894
常规控制,56.80810893441821,166601.81487652045,187.1448274584911,8409231.654075932,25.674855520635916,3105511.7408377016,1481654.7892032163,12.8872,0.323,0.05601707790381851
常规控制,56.83310002740953,166601.49223258777,185.84562210681855,8409231.862840507,25.48591000143261,3105511.8179340255,1481654.825986248,12.8872,0.323,0.05601696942018449
常规控制,56.85809112040085,166601.17182897677,184.555435325779,8409232.0701555,25.298370008613013,3105511.8944950206,1481654.8625138719,12.8872,0.323,0.05601686168982122
常规控制,56.883082213392164,166600.8536501115,183.2742044487727,8409232.276030986,25.112224943707744,3105511.9705244084,1481654.8987878636,12.8872,0.323,0.056016754707491546
常规控制,56.908073306383486,166600.53768053028,182.00186726874472,8409232.480476968,24.927464293880547,3105512.0460258843,1481654.9348099858,12.8872,0.323,0.05601664846799674
常规控制,56.93306439937481,166600.22390483005,180.73836181434535,8409232.683503415,24.744077588514056,3105512.1210031286,1481654.9705819946,12.8872,0.323,0.05601654296615778
常规控制,56.95805549236613,166599.91230756164,179.4836259319364,8409232.885120323,24.56205432317854,3105512.195459833,1481655.0061056511,12.8872,0.323,0.056016438196780136
常规控制,56.98304658535745,166599.60287367966,178.23759908854882,8409233.085337427,24.381384310706597,3105512.269399592,1481655.0413826706,12.8872,0.323,0.056016334154805045
常规控制,57.00803767834877,166599.29558826858,177.00022127247047,8409233.284164377,24.202057460907426,3105512.3428259706,1481655.0764147537,12.8872,0.323,0.056016230835217416
常规控制,57.033028771340085,166598.9904365034,175.77143283608427,8409233.481610764,24.024063749664773,3105512.415742511,1481655.1112035904,12.8872,0.323,0.05601612823303259
常规控制,57.058019864331406,166598.6874036497,174.55117449586675,8409233.677686125,23.847393218936737,3105512.4881527335,1481655.1457508607,12.8872,0.323,0.05601602634329636
常规控制,57.08301095732273,166598.3864750637,173.33938733239006,8409233.872399934,23.672035976756078,3105512.5600601374,1481655.1800582337,12.8872,0.323,0.056015925161084994
