valid,R0,beta,gamma,c0,q0,N,eta,eta_frac,eta_percent,S0,I0,a,rho1,S_star,S_c,S_bar,t1,t2,Delta_t,S_end,t_end,q_max,q_mean,J_q,J,I_pre,I_wall,I_post,I_t_cum,Imax_pre,platform_error,q_t2_error,cum_decomp_error
1,3.59371083047945,0.155,0.3504,8.25,0.01526,763,14.497,0.019,1.9,762,1,0.909109697923758,193.017950591001,741.308684058637,212.31535757656,176.66873431085,2.98140831120642,20.605228710623,17.6238203994166,142.489594742226,52.9898653189612,0.717964419254795,0.352198598692896,6.03016567722922,5.79689390905089,19.102175178319,157.642236148644,64.4629832825082,241.207394609471,254.071047477698,NaN,2.74086309204336e-16,0
1,3.59371083047945,0.155,0.3504,8.25,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,193.017950591001,740.132174040849,212.31535757656,176.66873431085,3.04022586019574,19.7702139048209,16.7299880446251,140.807351228476,51.8450334087739,0.717516097052684,0.351922391978882,5.71963949152224,5.49418307918931,20.1883265145859,157.40275971636,66.0160266164025,243.607112847349,254.071047477698,NaN,2.74086309204336e-16,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,1.526,0.002,0.2,762,1,0.909109697923758,187.340952044207,761.206788896725,206.070788236073,171.472595066414,0.447406061111746,167.263315254282,166.81590919317,191.011924500659,197.776977214384,0.733415215198348,0.36185852313037,58.7141253132835,57.9421553733233,0.73229066198985,161.418560396133,13.9023082860213,176.053159344144,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,2.289,0.003,0.3,762,1,0.909109697923758,187.340952044207,760.055634576502,206.070788236073,171.472595066414,0.877364706953263,112.011347461722,111.133982754768,182.833038547486,148.376228982158,0.733011454982951,0.361602485681619,39.0868857068715,38.54664429634,1.79503367671612,161.188200334778,21.4530369435776,184.436270955071,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,3.052,0.004,0.4,762,1,0.909109697923758,187.340952044207,758.903831344074,206.070788236073,171.472595066414,1.18306611158586,84.4759406517104,83.2928745401246,177.056353278881,122.143416799062,0.732606241230601,0.361345727364695,29.2731838551448,28.8488036054393,2.85837576569452,160.957608665365,26.7860594668251,190.602043897885,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,3.815,0.005,0.5,762,1,0.909109697923758,187.340952044207,757.751376124566,206.070788236073,171.472595066414,1.42068385509399,68.0087768403829,66.5880929852889,172.3810392513,105.795560762811,0.732199565185308,0.361088244250424,23.3848968104133,23.0300308469605,3.92231976764154,160.726784200001,31.102298599299,195.751402566942,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,4.578,0.006,0.6,762,1,0.909109697923758,187.340952044207,756.598265819755,206.070788236073,171.472595066414,1.61523916268068,57.0667133938864,55.4514742312057,168.375769486613,94.5614764393957,0.731791418015313,0.360830032377199,19.4593169216658,19.1507918686883,4.98686854283041,160.495725741202,34.7999544128928,200.282548696925,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,5.341,0.007,0.7,762,1,0.909109697923758,187.340952044207,755.444497307818,206.070788236073,171.472595066414,1.78007913033492,49.2767414647953,47.4966623344604,164.833472923194,86.3239523424292,0.731381790812218,0.360571087750621,16.655283765498,16.379857747385,6.05202497332043,160.264432081784,38.070194434346,204.38665148945,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,6.104,0.008,0.8,762,1,0.909109697923758,187.340952044207,754.290067443089,206.070788236073,171.472595066414,1.92317079581708,43.4536501157828,41.5304793199658,161.635734869705,79.9988746743105,0.730970674590116,0.36031140634313,14.5522171288446,14.301614020674,7.1177919631845,160.03290200476,41.0223388337271,208.173032801672,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,6.867,0.009,0.9,762,1,0.909109697923758,187.340952044207,753.134973055799,206.070788236073,171.472595066414,2.04965307153283,38.9397016033895,36.8900485318567,158.707313804298,74.9724681949109,0.730558060284693,0.360050984093636,12.9164613365567,12.6851637643338,8.18417243874374,159.80113428323,43.7258504105555,211.711157132529,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,7.63,0.01,1,762,1,0.909109697923758,187.340952044207,751.979210951828,206.070788236073,171.472595066414,2.16303477955257,35.3406787534002,33.1776439738476,155.996874326236,70.8704726574799,0.730143938752331,0.359789816907139,11.6078229824319,11.3919688232158,9.25116934880451,159.569127680267,46.2281218884493,215.048418917521,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,8.393,0.011,1.1,762,1,0.909109697923758,187.340952044207,750.822777912439,206.070788236073,171.472595066414,2.26581862784512,32.4059859099674,30.1401672821223,153.467539709996,67.4512712069019,0.729728300769192,0.35952790065435,10.5370880796831,10.3338685525707,10.3187856648959,159.336880948809,48.5631977754024,218.218864389107,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,9.156,0.012,1.2,762,1,0.909109697923758,187.340952044207,749.665670694018,206.070788236073,171.472595066414,2.35985253079037,29.9687387425678,27.6088862117775,151.091762838905,64.5516536280104,0.729311137030288,0.359265231171299,9.6447806361726,9.45208918871134,11.387024381515,159.104392831542,50.7565095060231,221.24792671908,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,9.919,0.013,1.3,762,1,0.909109697923758,187.340952044207,748.507886027809,206.070788236073,171.472595066414,2.44653982179605,27.9135259513199,25.4669861295238,148.848323224192,62.0572384220119,0.72889243814854,0.359001804258947,8.88972496415308,8.70594120244643,12.4558885163714,158.871662060785,52.8276477866276,224.155198363784,261.409851479314,NaN,5.20417042793042e-17,0
