valid,R0,beta,gamma,c0,q0,N,eta,eta_frac,eta_percent,S0,I0,a,rho1,S_star,S_c,S_bar,t1,t2,Delta_t,S_end,t_end,q_max,q_mean,J_q,J,I_pre,I_wall,I_post,I_t_cum,Imax_pre,q_t2_error
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,2.8994,0.0038,0.38,762,1,0.909109697923758,146.091568107868,759.351107795168,160.697403670332,133.717161290323,0.813373783914641,76.7105397820716,75.8971659981569,136.158037162879,109.990756940436,0.791604753498287,0.401173193514966,29.7436051232652,32.3638405168833,2.44545117713054,157.947337044879,22.6546865901976,183.047474812207,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,3.052,0.004,0.4,762,1,0.909109697923758,146.091568107868,759.138185299692,160.697403670332,133.717161290323,0.852675024937705,72.9471756425445,72.0945006176068,135.246736260842,106.341845899275,0.791546302959519,0.4011309170238,28.2502701887695,30.7359444628294,2.64202073411361,157.90727910709,23.4959974821775,184.045297323381,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,3.2046,0.0042,0.42,762,1,0.909109697923758,146.091568107868,758.925246766494,160.697403670332,133.717161290323,0.890071658463272,69.5440624111043,68.653990752641,134.372646092419,103.015695654762,0.791487815216916,0.40108862012333,26.8991556330111,29.2630836774744,2.83860509708428,157.867215749547,24.3029555106649,185.008776357296,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,3.3572,0.0044,0.44,762,1,0.909109697923758,146.091568107868,758.712292182946,160.697403670332,133.717161290323,0.925740967986095,66.4519925255972,65.5262515576111,133.531956649329,99.9703378686277,0.791429290231975,0.40104630279493,25.6708677665387,27.924116986417,3.03520427770133,157.827146967694,25.0790780665229,185.941429311918,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,3.5098,0.0046,0.46,762,1,0.909109697923758,146.091568107868,758.499321536403,160.697403670332,133.717161290323,0.959836582481672,63.6303234381551,62.6704868556734,132.721466096841,97.1708045586713,0.791370727966132,0.401003965019951,24.5493857154561,26.7015799412374,3.23181828763809,157.787072756969,25.8273210761933,186.8462121208,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,3.6624,0.0048,0.48,762,1,0.909109697923758,146.091568107868,758.286334814206,160.697403670332,133.717161290323,0.992492506043495,61.045192338832,60.0526998327885,131.938452981721,94.5877304490785,0.791312128380771,0.400961606779718,23.5213587515147,25.5809188349177,3.42844713858199,157.746993112804,26.5501969790271,187.725637230413,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,3.815,0.005,0.5,762,1,0.909109697923758,146.091568107868,758.073332003678,160.697403670332,133.717161290323,1.02382632437795,58.6681594895379,57.6443331651599,131.18058102051,92.1962754278294,0.791253491437218,0.400919228055531,22.5755722629845,24.549908553562,3.62509084223566,157.706908030624,27.2498626265295,188.581861499389,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,3.9676,0.0052,0.52,762,1,0.909109697923758,146.091568107868,757.860313092129,160.697403670332,133.717161290323,1.05394178203523,56.4751647454537,55.4212229634185,130.445826857117,89.9752854301435,0.791194817096742,0.400876828828663,21.7025369630153,23.5982047700261,3.82174941031538,157.66681750585,27.9281859763789,189.416752892544,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,4.1202,0.0054,0.54,762,1,0.909109697923758,146.091568107868,757.647278066849,160.697403670332,133.717161290323,1.08293087298647,54.4457160466406,53.3627851736541,129.732424359812,87.9066327854438,0.791136105320555,0.400834409080362,20.8941693850296,22.7169956500753,4.01842285455327,157.626721533895,28.5867975173166,190.231941905765,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,4.2728,0.0056,0.56,762,1,0.909109697923758,146.091568107868,757.434226915117,160.697403670332,133.717161290323,1.11087555081769,52.5622518719017,51.451376321084,129.038821052475,85.9746930171346,0.791077356069814,0.400791968791852,20.1435408433881,21.8987281929356,4.21511118669544,157.586620110167,29.2271304917182,191.02886178858,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,4.4254,0.0058,0.58,762,1,0.909109697923758,146.091568107868,757.221159624192,160.697403670332,133.717161290323,1.13784913868654,50.8096356523379,49.6717865136513,128.363643597814,84.1659263942538,0.791018569305618,0.400749507944329,19.4446783332283,21.1368911910424,4.41181441850275,157.546513230067,29.8504527614051,191.808780409975,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,4.578,0.006,0.6,762,1,0.909109697923758,146.091568107868,757.00807618132,160.697403670332,133.717161290323,1.16391750015275,49.1747513450567,48.0108338449039,127.705670134965,82.4685406340765,0.790959744989009,0.400707026518965,18.7924052503344,20.4258415978387,4.60853256175059,157.506400888992,30.4578923455106,192.572825796254,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,4.7306,0.0062,0.62,762,1,0.909109697923758,146.091568107868,756.79497657373,160.697403670332,133.717161290323,1.18914001795626,47.6461773174987,46.4570372995424,127.063807877833,80.8722170149871,0.790900883080973,0.400664524496906,18.1822129394207,19.760664501806,4.80526562822932,157.466283082332,31.050458101639,193.3220068122,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,4.8832,0.0064,0.64,762,1,0.909109697923758,146.091568107868,756.581860788634,160.697403670332,133.717161290323,1.21357041734842,46.2139214065257,45.0003509891773,126.437074800766,79.367886440906,0.790841983542437,0.400622001859269,17.6101563271108,19.1370593553649,5.00201362974391,157.426159805468,31.6290566336085,194.057230068821,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,5.0358,0.0066,0.66,762,1,0.909109697923758,146.091568107868,756.368728813229,160.697403670332,133.717161290323,1.23725746269167,44.8692041715494,43.6319467088577,125.824584535462,77.947545157334,0.790783046334272,0.400579458587151,17.0727685307396,18.5512468894293,5.19877657811445,157.38603105378,32.1945062345911,194.779313866485,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,5.1884,0.0068,0.68,762,1,0.909109697923758,146.091568107868,756.155580634696,160.697403670332,133.717161290323,1.26024555003891,43.6042804160166,42.3440348659777,125.225533816646,76.604102170947,0.790724071417292,0.400536894661618,16.5669905361894,17.9998924548049,5.39555448517549,157.345896822637,32.7475484772381,195.488999785051,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,5.341,0.007,0.7,762,1,0.909109697923758,146.091568107868,755.942416240199,160.697403670332,133.717161290323,1.28257521379275,42.4122913208767,41.129716107084,124.639191969738,75.3312521911609,0.790665058752252,0.400494310063713,16.0901129309552,17.4800425050615,5.59234736277651,157.305757107406,33.2888579186366,196.186962388819,320.269680800949,2.74086309204336e-16
