valid,status_code,R0,beta,gamma,c0,q0,N,eta,eta_frac,eta_percent,S0,I0,a,rho1,S_star,S_c,S_bar,t1,t2,Delta_t,S_end,t_end,q_max,q_mean,J_q,J,I_pre,I_wall,I_post,I_t_cum,Imax_pre,q_t2_error
1,ok,4.35601312785388,0.155,0.3504,10,0.01526,763,1.526,0.002,0.2,762,1,0.909109697923758,159.239809237576,761.248604134197,175.160170000662,145.751705806452,0.360239320768623,152.417608104118,152.057368783349,161.306289722028,180.582058241729,0.773415379851331,0.388315495638908,57.6048876627541,60.8004719558768,0.693686931150926,159.547832020601,12.7898703365159,173.031389288268,300.380128899381,2.74086309204336e-16
1,ok,4.35601312785388,0.155,0.3504,10,0.01526,763,4.578,0.006,0.6,762,1,0.909109697923758,159.239809237576,756.884398164408,175.160170000662,145.751705806452,1.30014180471504,51.8673347606497,50.5671929559347,140.60461620204,86.5578639146422,0.772108889779249,0.38741384116642,19.1103997964484,20.1264690805255,4.72271182185464,158.710623435275,31.9016076075447,195.334942864675,300.380128899381,2.74086309204336e-16
1,ok,4.35601312785388,0.155,0.3504,10,0.01526,763,7.63,0.01,1,762,1,0.909109697923758,159.239809237576,752.512601770157,175.160170000662,145.751705806452,1.74062009626042,32.0091428131222,30.2685227168618,129.355221436648,64.9343071595974,0.770784933832729,0.386502962787113,11.4111095848618,11.9912117010384,8.75874417492467,157.870803606743,42.2870229222371,208.916570703904,300.380128899381,2.74086309204336e-16
1,ok,4.35601312785388,0.155,0.3504,10,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,159.239809237576,741.549048124813,175.160170000662,145.751705806452,2.3458664289182,17.3889566734317,15.0430902445135,111.098864169348,46.8029281137669,0.767396066055742,0.384184209283677,5.63576190023776,5.88875060229639,18.8802716265256,155.759514085129,59.1412498658605,233.781035577515,300.380128899381,2.74086309204336e-16
